Vianco_data,,,
Gattung,GewogenAm,GewichtBezahlt,TVD
640 - SPG Stierkalb,2021-07-15,80,1201327940627692
640 - SPG Stierkalb,2021-07-15,80,1201327940627693
650 - SPG Kuhkalb,2021-07-15,80,1201327940627694
650 - SPG Kuhkalb,2021-07-15,80,1201327940627695
650 - SPG Kuhkalb,2021-07-15,80,1201327940627696
650 - SPG Kuhkalb,2021-07-15,80,1201327940627697
650 - SPG Kuhkalb,2021-07-15,80,1201327940627698
650 - SPG Kuhkalb,2021-07-15,80,1201327940627699
650 - SPG Kuhkalb,2021-07-15,80,1201327940627700
650 - SPG Kuhkalb,2021-07-15,80,1201327940627701
650 - SPG Kuhkalb,2021-07-15,80,1201327940627702
650 - SPG Kuhkalb,2021-07-15,80,1201327940627703
650 - SPG Kuhkalb,2021-07-15,80,1201327940627704
650 - SPG Kuhkalb,2021-07-15,80,1201327940627705
650 - SPG Kuhkalb,2021-07-15,80,1201327940627706
650 - SPG Kuhkalb,2021-07-15,80,1201327940627707
650 - SPG Kuhkalb,2021-07-15,80,1201327940627708
650 - SPG Kuhkalb,2021-07-15,80,1201327940627709
640 - SPG Stierkalb,2021-07-16,56,1201327940627710
650 - SPG Kuhkalb,2021-07-16,67,1201327940627711
650 - SPG Kuhkalb,2021-07-16,70,1201327940627712
640 - SPG Stierkalb,2021-07-16,72,1201327940627713
650 - SPG Kuhkalb,2021-07-16,72,1201327940627714
650 - SPG Kuhkalb,2021-07-16,73,1201327940627715
650 - SPG Kuhkalb,2021-07-16,75,1201327940627716
650 - SPG Kuhkalb,2021-07-16,76,1201327940627717
650 - SPG Kuhkalb,2021-07-16,76,1201327940627718
650 - SPG Kuhkalb,2021-07-16,77,1201327940627719
640 - SPG Stierkalb,2021-07-16,80,1201327940627720
640 - SPG Stierkalb,2021-07-16,80,1201327940627721
640 - SPG Stierkalb,2021-07-16,80,1201327940627722
640 - SPG Stierkalb,2021-07-16,80,1201327940627723
640 - SPG Stierkalb,2021-07-16,80,1201327940627724
640 - SPG Stierkalb,2021-07-16,80,1201327940627725
640 - SPG Stierkalb,2021-07-16,80,1201327940627726
640 - SPG Stierkalb,2021-07-16,80,1201327940627727
640 - SPG Stierkalb,2021-07-16,80,1201327940627728
640 - SPG Stierkalb,2021-07-16,80,1201327940627729
640 - SPG Stierkalb,2021-07-16,80,1201327940627730
640 - SPG Stierkalb,2021-07-16,80,1201327940627731
640 - SPG Stierkalb,2021-07-16,80,1201327940627732
640 - SPG Stierkalb,2021-07-16,80,1201327940627733
640 - SPG Stierkalb,2021-07-16,80,1201327940627734
640 - SPG Stierkalb,2021-07-16,80,1201327940627735
640 - SPG Stierkalb,2021-07-16,80,1201327940627736
640 - SPG Stierkalb,2021-07-16,80,1201327940627737
640 - SPG Stierkalb,2021-07-16,80,1201327940627738
640 - SPG Stierkalb,2021-07-16,80,1201327940627739
650 - SPG Kuhkalb,2021-07-16,80,1201327940627740
650 - SPG Kuhkalb,2021-07-16,80,1201327940627741
650 - SPG Kuhkalb,2021-07-16,80,1201327940627742
650 - SPG Kuhkalb,2021-07-16,80,1201327940627743
650 - SPG Kuhkalb,2021-07-16,80,1201327940627744
650 - SPG Kuhkalb,2021-07-16,80,1201327940627745
650 - SPG Kuhkalb,2021-07-16,80,1201327940627746
650 - SPG Kuhkalb,2021-07-16,80,1201327940627747
650 - SPG Kuhkalb,2021-07-16,80,1201327940627748
640 - SPG Stierkalb,2021-07-21,80,1201327940627749
640 - SPG Stierkalb,2021-07-23,51,1201327940627750
640 - SPG Stierkalb,2021-07-23,53,1201327940627751
650 - SPG Kuhkalb,2021-07-23,55,1201327940627752
640 - SPG Stierkalb,2021-07-23,59,1201327940627753
640 - SPG Stierkalb,2021-07-23,60,1201327940627754
640 - SPG Stierkalb,2021-07-23,62,1201327940627755
640 - SPG Stierkalb,2021-07-23,63,1201327940627756
650 - SPG Kuhkalb,2021-07-23,63,1201327940627757
650 - SPG Kuhkalb,2021-07-23,64,1201327940627758
640 - SPG Stierkalb,2021-07-23,65,1201327940627759
640 - SPG Stierkalb,2021-07-23,67,1201327940627760
650 - SPG Kuhkalb,2021-07-23,67,1201327940627761
650 - SPG Kuhkalb,2021-07-23,68,1201327940627762
650 - SPG Kuhkalb,2021-07-23,70,1201327940627763
650 - SPG Kuhkalb,2021-07-23,70,1201327940627764
650 - SPG Kuhkalb,2021-07-23,70,1201327940627765
640 - SPG Stierkalb,2021-07-23,71,1201327940627766
640 - SPG Stierkalb,2021-07-23,72,1201327940627767
640 - SPG Stierkalb,2021-07-23,73,1201327940627768
640 - SPG Stierkalb,2021-07-23,73,1201327940627769
650 - SPG Kuhkalb,2021-07-23,73,1201327940627770
640 - SPG Stierkalb,2021-07-23,74,1201327940627771
640 - SPG Stierkalb,2021-07-23,74,1201327940627772
650 - SPG Kuhkalb,2021-07-23,74,1201327940627773
650 - SPG Kuhkalb,2021-07-23,74,1201327940627774
640 - SPG Stierkalb,2021-07-23,75,1201327940627775
640 - SPG Stierkalb,2021-07-23,75,1201327940627776
640 - SPG Stierkalb,2021-07-23,75,1201327940627777
640 - SPG Stierkalb,2021-07-23,75,1201327940627778
640 - SPG Stierkalb,2021-07-23,75,1201327940627779
650 - SPG Kuhkalb,2021-07-23,75,1201327940627780
650 - SPG Kuhkalb,2021-07-23,75,1201327940627781
650 - SPG Kuhkalb,2021-07-23,75,1201327940627782
650 - SPG Kuhkalb,2021-07-23,75,1201327940627783
650 - SPG Kuhkalb,2021-07-23,75,1201327940627784
650 - SPG Kuhkalb,2021-07-23,75,1201327940627785
640 - SPG Stierkalb,2021-07-23,76,1201327940627786
640 - SPG Stierkalb,2021-07-23,76,1201327940627787
650 - SPG Kuhkalb,2021-07-23,76,1201327940627788
650 - SPG Kuhkalb,2021-07-23,76,1201327940627789
640 - SPG Stierkalb,2021-07-23,77,1201327940627790
640 - SPG Stierkalb,2021-07-23,77,1201327940627791
640 - SPG Stierkalb,2021-07-23,78,1201327940627792
650 - SPG Kuhkalb,2021-07-23,78,1201327940627793
650 - SPG Kuhkalb,2021-07-23,78,1201327940627794
650 - SPG Kuhkalb,2021-07-23,78,1201327940627795
650 - SPG Kuhkalb,2021-07-23,78,1201327940627796
650 - SPG Kuhkalb,2021-07-23,78,1201327940627797
650 - SPG Kuhkalb,2021-07-23,78,1201327940627798
650 - SPG Kuhkalb,2021-07-23,79,1201327940627799
640 - SPG Stierkalb,2021-07-23,80,1201327940627800
640 - SPG Stierkalb,2021-07-23,80,1201327940627801
640 - SPG Stierkalb,2021-07-23,80,1201327940627802
640 - SPG Stierkalb,2021-07-23,80,1201327940627803
640 - SPG Stierkalb,2021-07-23,80,1201327940627804
640 - SPG Stierkalb,2021-07-23,80,1201327940627805
640 - SPG Stierkalb,2021-07-23,80,1201327940627806
640 - SPG Stierkalb,2021-07-23,80,1201327940627807
640 - SPG Stierkalb,2021-07-23,80,1201327940627808
640 - SPG Stierkalb,2021-07-23,80,1201327940627809
640 - SPG Stierkalb,2021-07-23,80,1201327940627810
640 - SPG Stierkalb,2021-07-23,80,1201327940627811
640 - SPG Stierkalb,2021-07-23,80,1201327940627812
640 - SPG Stierkalb,2021-07-23,80,1201327940627813
640 - SPG Stierkalb,2021-07-23,80,1201327940627814
640 - SPG Stierkalb,2021-07-23,80,1201327940627815
640 - SPG Stierkalb,2021-07-23,80,1201327940627816
640 - SPG Stierkalb,2021-07-23,80,1201327940627817
640 - SPG Stierkalb,2021-07-23,80,1201327940627818
640 - SPG Stierkalb,2021-07-23,80,1201327940627819
640 - SPG Stierkalb,2021-07-23,80,1201327940627820
640 - SPG Stierkalb,2021-07-23,80,1201327940627821
640 - SPG Stierkalb,2021-07-23,80,1201327940627822
640 - SPG Stierkalb,2021-07-23,80,1201327940627823
640 - SPG Stierkalb,2021-07-23,80,1201327940627824
640 - SPG Stierkalb,2021-07-23,80,1201327940627825
640 - SPG Stierkalb,2021-07-23,80,1201327940627826
640 - SPG Stierkalb,2021-07-23,80,1201327940627827
640 - SPG Stierkalb,2021-07-23,80,1201327940627828
640 - SPG Stierkalb,2021-07-23,80,1201327940627829
640 - SPG Stierkalb,2021-07-23,80,1201327940627830
640 - SPG Stierkalb,2021-07-23,80,1201327940627831
640 - SPG Stierkalb,2021-07-23,80,1201327940627832
640 - SPG Stierkalb,2021-07-23,80,1201327940627833
640 - SPG Stierkalb,2021-07-23,80,1201327940627834
650 - SPG Kuhkalb,2021-07-23,80,1201327940627835
650 - SPG Kuhkalb,2021-07-23,80,1201327940627836
650 - SPG Kuhkalb,2021-07-23,80,1201327940627837
650 - SPG Kuhkalb,2021-07-23,80,1201327940627838
650 - SPG Kuhkalb,2021-07-23,80,1201327940627839
650 - SPG Kuhkalb,2021-07-23,80,1201327940627840
650 - SPG Kuhkalb,2021-07-23,80,1201327940627841
650 - SPG Kuhkalb,2021-07-23,80,1201327940627842
650 - SPG Kuhkalb,2021-07-23,80,1201327940627843
650 - SPG Kuhkalb,2021-07-23,80,1201327940627844
650 - SPG Kuhkalb,2021-07-23,80,1201327940627845
650 - SPG Kuhkalb,2021-07-23,80,1201327940627846
650 - SPG Kuhkalb,2021-07-23,80,1201327940627847
650 - SPG Kuhkalb,2021-07-23,80,1201327940627848
650 - SPG Kuhkalb,2021-07-23,80,1201327940627849
650 - SPG Kuhkalb,2021-07-23,80,1201327940627850
650 - SPG Kuhkalb,2021-07-23,80,1201327940627851
650 - SPG Kuhkalb,2021-07-23,80,1201327940627852
650 - SPG Kuhkalb,2021-07-23,80,1201327940627853
650 - SPG Kuhkalb,2021-07-23,80,1201327940627854
650 - SPG Kuhkalb,2021-07-23,80,1201327940627855
650 - SPG Kuhkalb,2021-07-23,80,1201327940627856
650 - SPG Kuhkalb,2021-07-23,80,1201327940627857
650 - SPG Kuhkalb,2021-07-23,80,1201327940627858
650 - SPG Kuhkalb,2021-07-23,80,1201327940627859
650 - SPG Kuhkalb,2021-07-23,80,1201327940627860
640 - SPG Stierkalb,2021-07-30,59,1201327940627861
640 - SPG Stierkalb,2021-07-30,62,1201327940627862
650 - SPG Kuhkalb,2021-07-30,66,1201327940627863
650 - SPG Kuhkalb,2021-07-30,67,1201327940627864
640 - SPG Stierkalb,2021-07-30,68,1201327940627865
640 - SPG Stierkalb,2021-07-30,68,1201327940627866
650 - SPG Kuhkalb,2021-07-30,69,1201327940627867
640 - SPG Stierkalb,2021-07-30,70,1201327940627868
650 - SPG Kuhkalb,2021-07-30,70,1201327940627869
640 - SPG Stierkalb,2021-07-30,72,1201327940627870
640 - SPG Stierkalb,2021-07-30,72,1201327940627871
640 - SPG Stierkalb,2021-07-30,72,1201327940627872
650 - SPG Kuhkalb,2021-07-30,72,1201327940627873
640 - SPG Stierkalb,2021-07-30,73,1201327940627874
650 - SPG Kuhkalb,2021-07-30,73,1201327940627875
650 - SPG Kuhkalb,2021-07-30,74,1201327940627876
640 - SPG Stierkalb,2021-07-30,75,1201327940627877
640 - SPG Stierkalb,2021-07-30,75,1201327940627878
640 - SPG Stierkalb,2021-07-30,75,1201327940627879
640 - SPG Stierkalb,2021-07-30,75,1201327940627880
650 - SPG Kuhkalb,2021-07-30,75,1201327940627881
650 - SPG Kuhkalb,2021-07-30,75,1201327940627882
640 - SPG Stierkalb,2021-07-30,76,1201327940627883
640 - SPG Stierkalb,2021-07-30,76,1201327940627884
650 - SPG Kuhkalb,2021-07-30,76,1201327940627885
650 - SPG Kuhkalb,2021-07-30,76,1201327940627886
640 - SPG Stierkalb,2021-07-30,77,1201327940627887
640 - SPG Stierkalb,2021-07-30,77,1201327940627888
640 - SPG Stierkalb,2021-07-30,77,1201327940627889
650 - SPG Kuhkalb,2021-07-30,77,1201327940627890
650 - SPG Kuhkalb,2021-07-30,78,1201327940627891
650 - SPG Kuhkalb,2021-07-30,78,1201327940627892
640 - SPG Stierkalb,2021-07-30,79,1201327940627893
640 - SPG Stierkalb,2021-07-30,79,1201327940627894
650 - SPG Kuhkalb,2021-07-30,79,1201327940627895
640 - SPG Stierkalb,2021-07-30,80,1201327940627896
640 - SPG Stierkalb,2021-07-30,80,1201327940627897
640 - SPG Stierkalb,2021-07-30,80,1201327940627898
640 - SPG Stierkalb,2021-07-30,80,1201327940627899
640 - SPG Stierkalb,2021-07-30,80,1201327940627900
640 - SPG Stierkalb,2021-07-30,80,1201327940627901
640 - SPG Stierkalb,2021-07-30,80,1201327940627902
640 - SPG Stierkalb,2021-07-30,80,1201327940627903
640 - SPG Stierkalb,2021-07-30,80,1201327940627904
640 - SPG Stierkalb,2021-07-30,80,1201327940627905
640 - SPG Stierkalb,2021-07-30,80,1201327940627906
640 - SPG Stierkalb,2021-07-30,80,1201327940627907
640 - SPG Stierkalb,2021-07-30,80,1201327940627908
640 - SPG Stierkalb,2021-07-30,80,1201327940627909
640 - SPG Stierkalb,2021-07-30,80,1201327940627910
640 - SPG Stierkalb,2021-07-30,80,1201327940627911
640 - SPG Stierkalb,2021-07-30,80,1201327940627912
640 - SPG Stierkalb,2021-07-30,80,1201327940627913
640 - SPG Stierkalb,2021-07-30,80,1201327940627914
640 - SPG Stierkalb,2021-07-30,80,1201327940627915
640 - SPG Stierkalb,2021-07-30,80,1201327940627916
640 - SPG Stierkalb,2021-07-30,80,1201327940627917
640 - SPG Stierkalb,2021-07-30,80,1201327940627918
640 - SPG Stierkalb,2021-07-30,80,1201327940627919
640 - SPG Stierkalb,2021-07-30,80,1201327940627920
640 - SPG Stierkalb,2021-07-30,80,1201327940627921
640 - SPG Stierkalb,2021-07-30,80,1201327940627922
640 - SPG Stierkalb,2021-07-30,80,1201327940627923
640 - SPG Stierkalb,2021-07-30,80,1201327940627924
640 - SPG Stierkalb,2021-07-30,80,1201327940627925
640 - SPG Stierkalb,2021-07-30,80,1201327940627926
640 - SPG Stierkalb,2021-07-30,80,1201327940627927
640 - SPG Stierkalb,2021-07-30,80,1201327940627928
640 - SPG Stierkalb,2021-07-30,80,1201327940627929
640 - SPG Stierkalb,2021-07-30,80,1201327940627930
640 - SPG Stierkalb,2021-07-30,80,1201327940627931
640 - SPG Stierkalb,2021-07-30,80,1201327940627932
640 - SPG Stierkalb,2021-07-30,80,1201327940627933
640 - SPG Stierkalb,2021-07-30,80,1201327940627934
650 - SPG Kuhkalb,2021-07-30,80,1201327940627935
650 - SPG Kuhkalb,2021-07-30,80,1201327940627936
650 - SPG Kuhkalb,2021-07-30,80,1201327940627937
650 - SPG Kuhkalb,2021-07-30,80,1201327940627938
650 - SPG Kuhkalb,2021-07-30,80,1201327940627939
650 - SPG Kuhkalb,2021-07-30,80,1201327940627940
650 - SPG Kuhkalb,2021-07-30,80,1201327940627941
650 - SPG Kuhkalb,2021-07-30,80,1201327940627942
650 - SPG Kuhkalb,2021-07-30,80,1201327940627943
650 - SPG Kuhkalb,2021-07-30,80,1201327940627944
650 - SPG Kuhkalb,2021-07-30,80,1201327940627945
650 - SPG Kuhkalb,2021-07-30,80,1201327940627946
650 - SPG Kuhkalb,2021-07-30,80,1201327940627947
650 - SPG Kuhkalb,2021-07-30,80,1201327940627948
650 - SPG Kuhkalb,2021-07-30,80,1201327940627949
650 - SPG Kuhkalb,2021-07-30,80,1201327940627950
650 - SPG Kuhkalb,2021-07-30,80,1201327940627951
650 - SPG Kuhkalb,2021-07-30,80,1201327940627952
650 - SPG Kuhkalb,2021-07-30,80,1201327940627953
650 - SPG Kuhkalb,2021-07-30,80,1201327940627954
650 - SPG Kuhkalb,2021-08-04,80,1201327940627955
650 - SPG Kuhkalb,2021-08-06,35,1201327940627956
640 - SPG Stierkalb,2021-08-06,52,1201327940627957
640 - SPG Stierkalb,2021-08-06,65,1201327940627958
650 - SPG Kuhkalb,2021-08-06,66,1201327940627959
640 - SPG Stierkalb,2021-08-06,68,1201327940627960
640 - SPG Stierkalb,2021-08-06,70,1201327940627961
640 - SPG Stierkalb,2021-08-06,70,1201327940627962
640 - SPG Stierkalb,2021-08-06,70,1201327940627963
640 - SPG Stierkalb,2021-08-06,70,1201327940627964
650 - SPG Kuhkalb,2021-08-06,70,1201327940627965
650 - SPG Kuhkalb,2021-08-06,70,1201327940627966
640 - SPG Stierkalb,2021-08-06,71,1201327940627967
640 - SPG Stierkalb,2021-08-06,71,1201327940627968
650 - SPG Kuhkalb,2021-08-06,71,1201327940627969
640 - SPG Stierkalb,2021-08-06,72,1201327940627970
650 - SPG Kuhkalb,2021-08-06,72,1201327940627971
650 - SPG Kuhkalb,2021-08-06,72,1201327940627972
650 - SPG Kuhkalb,2021-08-06,72,1201327940627973
640 - SPG Stierkalb,2021-08-06,73,1201327940627974
640 - SPG Stierkalb,2021-08-06,73,1201327940627975
650 - SPG Kuhkalb,2021-08-06,73,1201327940627976
650 - SPG Kuhkalb,2021-08-06,73,1201327940627977
640 - SPG Stierkalb,2021-08-06,74,1201327940627978
640 - SPG Stierkalb,2021-08-06,74,1201327940627979
640 - SPG Stierkalb,2021-08-06,74,1201327940627980
640 - SPG Stierkalb,2021-08-06,74,1201327940627981
650 - SPG Kuhkalb,2021-08-06,74,1201327940627982
650 - SPG Kuhkalb,2021-08-06,74,1201327940627983
640 - SPG Stierkalb,2021-08-06,75,1201327940627984
640 - SPG Stierkalb,2021-08-06,75,1201327940627985
650 - SPG Kuhkalb,2021-08-06,75,1201327940627986
650 - SPG Kuhkalb,2021-08-06,75,1201327940627987
650 - SPG Kuhkalb,2021-08-06,76,1201327940627988
650 - SPG Kuhkalb,2021-08-06,76,1201327940627989
650 - SPG Kuhkalb,2021-08-06,76,1201327940627990
640 - SPG Stierkalb,2021-08-06,77,1201327940627991
650 - SPG Kuhkalb,2021-08-06,77,1201327940627992
650 - SPG Kuhkalb,2021-08-06,77,1201327940627993
640 - SPG Stierkalb,2021-08-06,78,1201327940627994
640 - SPG Stierkalb,2021-08-06,78,1201327940627995
640 - SPG Stierkalb,2021-08-06,78,1201327940627996
640 - SPG Stierkalb,2021-08-06,78,1201327940627997
650 - SPG Kuhkalb,2021-08-06,78,1201327940627998
650 - SPG Kuhkalb,2021-08-06,78,1201327940627999
640 - SPG Stierkalb,2021-08-06,79,1201327940628000
650 - SPG Kuhkalb,2021-08-06,79,1201327940628001
650 - SPG Kuhkalb,2021-08-06,79,1201327940628002
640 - SPG Stierkalb,2021-08-06,80,1201327940628003
640 - SPG Stierkalb,2021-08-06,80,1201327940628004
640 - SPG Stierkalb,2021-08-06,80,1201327940628005
640 - SPG Stierkalb,2021-08-06,80,1201327940628006
640 - SPG Stierkalb,2021-08-06,80,1201327940628007
640 - SPG Stierkalb,2021-08-06,80,1201327940628008
640 - SPG Stierkalb,2021-08-06,80,1201327940628009
640 - SPG Stierkalb,2021-08-06,80,1201327940628010
640 - SPG Stierkalb,2021-08-06,80,1201327940628011
640 - SPG Stierkalb,2021-08-06,80,1201327940628012
640 - SPG Stierkalb,2021-08-06,80,1201327940628013
640 - SPG Stierkalb,2021-08-06,80,1201327940628014
640 - SPG Stierkalb,2021-08-06,80,1201327940628015
640 - SPG Stierkalb,2021-08-06,80,1201327940628016
640 - SPG Stierkalb,2021-08-06,80,1201327940628017
640 - SPG Stierkalb,2021-08-06,80,1201327940628018
640 - SPG Stierkalb,2021-08-06,80,1201327940628019
640 - SPG Stierkalb,2021-08-06,80,1201327940628020
640 - SPG Stierkalb,2021-08-06,80,1201327940628021
640 - SPG Stierkalb,2021-08-06,80,1201327940628022
640 - SPG Stierkalb,2021-08-06,80,1201327940628023
640 - SPG Stierkalb,2021-08-06,80,1201327940628024
640 - SPG Stierkalb,2021-08-06,80,1201327940628025
640 - SPG Stierkalb,2021-08-06,80,1201327940628026
640 - SPG Stierkalb,2021-08-06,80,1201327940628027
640 - SPG Stierkalb,2021-08-06,80,1201327940628028
640 - SPG Stierkalb,2021-08-06,80,1201327940628029
640 - SPG Stierkalb,2021-08-06,80,1201327940628030
640 - SPG Stierkalb,2021-08-06,80,1201327940628031
640 - SPG Stierkalb,2021-08-06,80,1201327940628032
640 - SPG Stierkalb,2021-08-06,80,1201327940628033
640 - SPG Stierkalb,2021-08-06,80,1201327940628034
640 - SPG Stierkalb,2021-08-06,80,1201327940628035
640 - SPG Stierkalb,2021-08-06,80,1201327940628036
640 - SPG Stierkalb,2021-08-06,80,1201327940628037
640 - SPG Stierkalb,2021-08-06,80,1201327940628038
650 - SPG Kuhkalb,2021-08-06,80,1201327940628039
650 - SPG Kuhkalb,2021-08-06,80,1201327940628040
650 - SPG Kuhkalb,2021-08-06,80,1201327940628041
650 - SPG Kuhkalb,2021-08-06,80,1201327940628042
650 - SPG Kuhkalb,2021-08-06,80,1201327940628043
650 - SPG Kuhkalb,2021-08-06,80,1201327940628044
650 - SPG Kuhkalb,2021-08-06,80,1201327940628045
650 - SPG Kuhkalb,2021-08-06,80,1201327940628046
650 - SPG Kuhkalb,2021-08-06,80,1201327940628047
650 - SPG Kuhkalb,2021-08-06,80,1201327940628048
650 - SPG Kuhkalb,2021-08-06,80,1201327940628049
650 - SPG Kuhkalb,2021-08-06,80,1201327940628050
650 - SPG Kuhkalb,2021-08-06,80,1201327940628051
650 - SPG Kuhkalb,2021-08-06,80,1201327940628052
650 - SPG Kuhkalb,2021-08-06,80,1201327940628053
650 - SPG Kuhkalb,2021-08-06,80,1201327940628054
650 - SPG Kuhkalb,2021-08-06,80,1201327940628055
650 - SPG Kuhkalb,2021-08-06,80,1201327940628056
650 - SPG Kuhkalb,2021-08-06,80,1201327940628057
650 - SPG Kuhkalb,2021-08-06,80,1201327940628058
650 - SPG Kuhkalb,2021-08-06,80,1201327940628059
650 - SPG Kuhkalb,2021-08-06,80,1201327940628060
650 - SPG Kuhkalb,2021-08-06,80,1201327940628061
650 - SPG Kuhkalb,2021-08-07,73,1201327940628062
640 - SPG Stierkalb,2021-08-13,43,1201327940628063
650 - SPG Kuhkalb,2021-08-13,51,1201327940628064
640 - SPG Stierkalb,2021-08-13,52,1201327940628065
650 - SPG Kuhkalb,2021-08-13,57,1201327940628066
640 - SPG Stierkalb,2021-08-13,58,1201327940628067
650 - SPG Kuhkalb,2021-08-13,59,1201327940628068
640 - SPG Stierkalb,2021-08-13,60,1201327940628069
650 - SPG Kuhkalb,2021-08-13,65,1201327940628070
640 - SPG Stierkalb,2021-08-13,66,1201327940628071
650 - SPG Kuhkalb,2021-08-13,66,1201327940628072
640 - SPG Stierkalb,2021-08-13,67,1201327940628073
650 - SPG Kuhkalb,2021-08-13,67,1201327940628074
640 - SPG Stierkalb,2021-08-13,68,1201327940628075
650 - SPG Kuhkalb,2021-08-13,68,1201327940628076
640 - SPG Stierkalb,2021-08-13,70,1201327940628077
640 - SPG Stierkalb,2021-08-13,70,1201327940628078
640 - SPG Stierkalb,2021-08-13,70,1201327940628079
640 - SPG Stierkalb,2021-08-13,70,1201327940628080
640 - SPG Stierkalb,2021-08-13,70,1201327940628081
640 - SPG Stierkalb,2021-08-13,70,1201327940628082
650 - SPG Kuhkalb,2021-08-13,70,1201327940628083
640 - SPG Stierkalb,2021-08-13,71,1201327940628084
640 - SPG Stierkalb,2021-08-13,72,1201327940628085
650 - SPG Kuhkalb,2021-08-13,72,1201327940628086
650 - SPG Kuhkalb,2021-08-13,72,1201327940628087
650 - SPG Kuhkalb,2021-08-13,72,1201327940628088
650 - SPG Kuhkalb,2021-08-13,73,1201327940628089
640 - SPG Stierkalb,2021-08-13,74,1201327940628090
650 - SPG Kuhkalb,2021-08-13,74,1201327940628091
650 - SPG Kuhkalb,2021-08-13,74,1201327940628092
650 - SPG Kuhkalb,2021-08-13,74,1201327940628093
640 - SPG Stierkalb,2021-08-13,75,1201327940628094
640 - SPG Stierkalb,2021-08-13,75,1201327940628095
640 - SPG Stierkalb,2021-08-13,75,1201327940628096
640 - SPG Stierkalb,2021-08-13,76,1201327940628097
640 - SPG Stierkalb,2021-08-13,76,1201327940628098
640 - SPG Stierkalb,2021-08-13,76,1201327940628099
650 - SPG Kuhkalb,2021-08-13,76,1201327940628100
650 - SPG Kuhkalb,2021-08-13,76,1201327940628101
650 - SPG Kuhkalb,2021-08-13,76,1201327940628102
640 - SPG Stierkalb,2021-08-13,77,1201327940628103
650 - SPG Kuhkalb,2021-08-13,77,1201327940628104
650 - SPG Kuhkalb,2021-08-13,77,1201327940628105
650 - SPG Kuhkalb,2021-08-13,77,1201327940628106
650 - SPG Kuhkalb,2021-08-13,77,1201327940628107
640 - SPG Stierkalb,2021-08-13,78,1201327940628108
640 - SPG Stierkalb,2021-08-13,78,1201327940628109
640 - SPG Stierkalb,2021-08-13,78,1201327940628110
640 - SPG Stierkalb,2021-08-13,78,1201327940628111
650 - SPG Kuhkalb,2021-08-13,78,1201327940628112
650 - SPG Kuhkalb,2021-08-13,78,1201327940628113
650 - SPG Kuhkalb,2021-08-13,78,1201327940628114
650 - SPG Kuhkalb,2021-08-13,79,1201327940628115
640 - SPG Stierkalb,2021-08-13,80,1201327940628116
640 - SPG Stierkalb,2021-08-13,80,1201327940628117
640 - SPG Stierkalb,2021-08-13,80,1201327940628118
640 - SPG Stierkalb,2021-08-13,80,1201327940628119
640 - SPG Stierkalb,2021-08-13,80,1201327940628120
640 - SPG Stierkalb,2021-08-13,80,1201327940628121
640 - SPG Stierkalb,2021-08-13,80,1201327940628122
640 - SPG Stierkalb,2021-08-13,80,1201327940628123
640 - SPG Stierkalb,2021-08-13,80,1201327940628124
640 - SPG Stierkalb,2021-08-13,80,1201327940628125
640 - SPG Stierkalb,2021-08-13,80,1201327940628126
640 - SPG Stierkalb,2021-08-13,80,1201327940628127
640 - SPG Stierkalb,2021-08-13,80,1201327940628128
640 - SPG Stierkalb,2021-08-13,80,1201327940628129
640 - SPG Stierkalb,2021-08-13,80,1201327940628130
640 - SPG Stierkalb,2021-08-13,80,1201327940628131
640 - SPG Stierkalb,2021-08-13,80,1201327940628132
640 - SPG Stierkalb,2021-08-13,80,1201327940628133
640 - SPG Stierkalb,2021-08-13,80,1201327940628134
640 - SPG Stierkalb,2021-08-13,80,1201327940628135
640 - SPG Stierkalb,2021-08-13,80,1201327940628136
640 - SPG Stierkalb,2021-08-13,80,1201327940628137
640 - SPG Stierkalb,2021-08-13,80,1201327940628138
640 - SPG Stierkalb,2021-08-13,80,1201327940628139
640 - SPG Stierkalb,2021-08-13,80,1201327940628140
640 - SPG Stierkalb,2021-08-13,80,1201327940628141
640 - SPG Stierkalb,2021-08-13,80,1201327940628142
640 - SPG Stierkalb,2021-08-13,80,1201327940628143
640 - SPG Stierkalb,2021-08-13,80,1201327940628144
640 - SPG Stierkalb,2021-08-13,80,1201327940628145
640 - SPG Stierkalb,2021-08-13,80,1201327940628146
640 - SPG Stierkalb,2021-08-13,80,1201327940628147
640 - SPG Stierkalb,2021-08-13,80,1201327940628148
640 - SPG Stierkalb,2021-08-13,80,1201327940628149
640 - SPG Stierkalb,2021-08-13,80,1201327940628150
640 - SPG Stierkalb,2021-08-13,80,1201327940628151
640 - SPG Stierkalb,2021-08-13,80,1201327940628152
650 - SPG Kuhkalb,2021-08-13,80,1201327940628153
650 - SPG Kuhkalb,2021-08-13,80,1201327940628154
650 - SPG Kuhkalb,2021-08-13,80,1201327940628155
650 - SPG Kuhkalb,2021-08-13,80,1201327940628156
650 - SPG Kuhkalb,2021-08-13,80,1201327940628157
650 - SPG Kuhkalb,2021-08-13,80,1201327940628158
650 - SPG Kuhkalb,2021-08-13,80,1201327940628159
650 - SPG Kuhkalb,2021-08-13,80,1201327940628160
650 - SPG Kuhkalb,2021-08-13,80,1201327940628161
650 - SPG Kuhkalb,2021-08-13,80,1201327940628162
650 - SPG Kuhkalb,2021-08-13,80,1201327940628163
650 - SPG Kuhkalb,2021-08-13,80,1201327940628164
650 - SPG Kuhkalb,2021-08-13,80,1201327940628165
